,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
14362,2020-02-01T00:00:00.000Z,2020-02-01T00:00:00.000Z,-10.0372797594505,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14363,2020-02-02T00:00:00.000Z,2020-02-02T00:00:00.000Z,-14.5335928674694,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14364,2020-02-03T00:00:00.000Z,2020-02-03T00:00:00.000Z,-14.4835961922882,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14365,2020-02-04T00:00:00.000Z,2020-02-04T00:00:00.000Z,-13.314504787657,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14366,2020-02-05T00:00:00.000Z,2020-02-05T00:00:00.000Z,-8.40291106117855,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14367,2020-02-06T00:00:00.000Z,2020-02-06T00:00:00.000Z,-8.91813993833878,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14368,2020-02-07T00:00:00.000Z,2020-02-07T00:00:00.000Z,-10.41970598145,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14369,2020-02-08T00:00:00.000Z,2020-02-08T00:00:00.000Z,-9.36058222777832,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14370,2020-02-09T00:00:00.000Z,2020-02-09T00:00:00.000Z,-3.88554010314265,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14371,2020-02-10T00:00:00.000Z,2020-02-10T00:00:00.000Z,-6.05329034929523,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14372,2020-02-11T00:00:00.000Z,2020-02-11T00:00:00.000Z,-5.3275670576882,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14373,2020-02-12T00:00:00.000Z,2020-02-12T00:00:00.000Z,-6.96135991592822,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14374,2020-02-13T00:00:00.000Z,2020-02-13T00:00:00.000Z,-8.86622653742693,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14375,2020-02-14T00:00:00.000Z,2020-02-14T00:00:00.000Z,-7.01815097441763,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14376,2020-02-15T00:00:00.000Z,2020-02-15T00:00:00.000Z,-6.32764561354371,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14377,2020-02-16T00:00:00.000Z,2020-02-16T00:00:00.000Z,-10.1717247123052,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14378,2020-02-17T00:00:00.000Z,2020-02-17T00:00:00.000Z,-12.653483895026,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14379,2020-02-18T00:00:00.000Z,2020-02-18T00:00:00.000Z,-6.46204333918967,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
21481,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,-16.0276652706313,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21482,2020-01-02T00:00:00.000Z,2020-01-02T00:00:00.000Z,-22.1152221954424,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21483,2020-01-03T00:00:00.000Z,2020-01-03T00:00:00.000Z,-15.0473434742273,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21484,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,-22.2846800560486,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21485,2020-01-05T00:00:00.000Z,2020-01-05T00:00:00.000Z,-9.52006512589983,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21486,2020-01-06T00:00:00.000Z,2020-01-06T00:00:00.000Z,-17.3827375420763,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21487,2020-01-07T00:00:00.000Z,2020-01-07T00:00:00.000Z,-26.8104820172943,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21488,2020-01-08T00:00:00.000Z,2020-01-08T00:00:00.000Z,-31.6068268592907,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21489,2020-01-09T00:00:00.000Z,2020-01-09T00:00:00.000Z,-25.417482676347,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21490,2020-01-10T00:00:00.000Z,2020-01-10T00:00:00.000Z,-29.4125089880142,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
