Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at the surface,"Haliburton, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.35159668
Texture,Silt content at the surface,"Halton, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.20563977
Texture,Silt content at the surface,"Hamilton, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.85126214
Texture,Silt content at the surface,"Hastings, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.5887931
Texture,Silt content at the surface,"Huron, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.52454409
Texture,Silt content at the surface,"Kawartha Lakes, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.37754263
Texture,Silt content at the surface,"Kenora, Ontario",,mass percent,point in time,12/31/16,12/31/16,30.54047211
Texture,Silt content at the surface,"Lambton, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.61610959
Texture,Silt content at the surface,"Lanark, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.84835682
Texture,Silt content at the surface,"Leeds and Grenville, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.33034319
Texture,Silt content at the surface,"Lennox and Addington, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.55961252
Texture,Silt content at the surface,"Manitoulin, Ontario",,mass percent,point in time,12/31/16,12/31/16,34.52431676
Texture,Silt content at the surface,"Middlesex, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.45368768
Texture,Silt content at the surface,"Muskoka, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.44059525
Texture,Silt content at the surface,"Niagara, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.5593969
Texture,Silt content at the surface,"Nipissing, Ontario",,mass percent,point in time,12/31/16,12/31/16,34.54182442
Texture,Silt content at the surface,"Northumberland, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.3725967
Texture,Silt content at the surface,"Ottawa, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.57458481
Texture,Silt content at the surface,"Oxford, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.22884963
Texture,Silt content at the surface,"Parry Sound, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.62970152
Texture,Silt content at the surface,"Peel, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.07218537
Texture,Silt content at the surface,"Perth, Ontario",,mass percent,point in time,12/31/16,12/31/16,43.17082562
Texture,Silt content at the surface,"Peterborough, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.04929385
Texture,Silt content at the surface,"Prescott and Russell, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.69308732
Texture,Silt content at the surface,"Prince Edward, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.71067447
Texture,Silt content at the surface,"Rainy River, Ontario",,mass percent,point in time,12/31/16,12/31/16,31.30196749
Texture,Silt content at the surface,"Renfrew, Ontario",,mass percent,point in time,12/31/16,12/31/16,34.28458526
Texture,Silt content at the surface,"Simcoe, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.79661695
Texture,Silt content at the surface,"Stormont, Dundas and Glengarry, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.03511968
Texture,Silt content at the surface,"Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.85614557
Texture,Silt content at the surface,"Thunder Bay, Ontario",,mass percent,point in time,12/31/16,12/31/16,30.42183188
Texture,Silt content at the surface,"Timiskaming, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.56418982
Texture,Silt content at the surface,"Toronto, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.49820113
Texture,Silt content at the surface,"Waterloo, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.52612203
Texture,Silt content at the surface,"Wellington, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.84992139
Texture,Silt content at the surface,"York, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.31443863
Texture,Silt content at the surface,"Kings, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,29.24890398
Texture,Silt content at the surface,"Prince, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,30.51413381
Texture,Silt content at the surface,"Queens, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,32.81339713
Texture,Silt content at the surface,"Abitibi, Québec",,mass percent,point in time,12/31/16,12/31/16,30.96441634
Texture,Silt content at the surface,"Abitibi-Ouest, Québec",,mass percent,point in time,12/31/16,12/31/16,34.10198527
Texture,Silt content at the surface,"Acton, Québec",,mass percent,point in time,12/31/16,12/31/16,38.36362004
Texture,Silt content at the surface,"Antoine-Labelle, Québec",,mass percent,point in time,12/31/16,12/31/16,34.25200761
Texture,Silt content at the surface,"Argenteuil, Québec",,mass percent,point in time,12/31/16,12/31/16,33.3001391
Texture,Silt content at the surface,"Arthabaska, Québec",,mass percent,point in time,12/31/16,12/31/16,38.21631806
Texture,Silt content at the surface,"Asbestos, Québec",,mass percent,point in time,12/31/16,12/31/16,40.16536785
Texture,Silt content at the surface,"Avignon, Québec",,mass percent,point in time,12/31/16,12/31/16,41.9196291
Texture,Silt content at the surface,"Beauce-Sartigan, Québec",,mass percent,point in time,12/31/16,12/31/16,43.24006124
Texture,Silt content at the surface,"Beauharnois-Salaberry, Québec",,mass percent,point in time,12/31/16,12/31/16,37.17137564
Texture,Silt content at the surface,"Bécancour, Québec",,mass percent,point in time,12/31/16,12/31/16,31.54542747
Texture,Silt content at the surface,"Bellechasse, Québec",,mass percent,point in time,12/31/16,12/31/16,40.34185083
Texture,Silt content at the surface,"Bonaventure, Québec",,mass percent,point in time,12/31/16,12/31/16,39.06928767
Texture,Silt content at the surface,"Brome-Missisquoi, Québec",,mass percent,point in time,12/31/16,12/31/16,42.20810627
Texture,Silt content at the surface,"Champlain, Québec",,mass percent,point in time,12/31/16,12/31/16,30.04220558
Texture,Silt content at the surface,"Charlevoix, Québec",,mass percent,point in time,12/31/16,12/31/16,33.42736495
Texture,Silt content at the surface,"Charlevoix-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,35.23236568
Texture,Silt content at the surface,"Coaticook, Québec",,mass percent,point in time,12/31/16,12/31/16,43.90204181
Texture,Silt content at the surface,"Communauté-Urbaine-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,35.28158295
Texture,Silt content at the surface,"Communauté-Urbaine-de-Montréal, Québec",,mass percent,point in time,12/31/16,12/31/16,30.78282123
Texture,Silt content at the surface,"Communauté-Urbaine-de-Québec, Québec",,mass percent,point in time,12/31/16,12/31/16,32.80997405
Texture,Silt content at the surface,"D'Autray, Québec",,mass percent,point in time,12/31/16,12/31/16,33.47080794
Texture,Silt content at the surface,"Desjardins, Québec",,mass percent,point in time,12/31/16,12/31/16,36.97959184
Texture,Silt content at the surface,"Deux-Montagnes, Québec",,mass percent,point in time,12/31/16,12/31/16,36.78380706
Texture,Silt content at the surface,"Drummond, Québec",,mass percent,point in time,12/31/16,12/31/16,34.88228787
Texture,Silt content at the surface,"Francheville, Québec",,mass percent,point in time,12/31/16,12/31/16,30.64561057
Texture,Silt content at the surface,"Joliette, Québec",,mass percent,point in time,12/31/16,12/31/16,31.81360078
Texture,Silt content at the surface,"Kamouraska, Québec",,mass percent,point in time,12/31/16,12/31/16,38.78968183
Texture,Silt content at the surface,"L'Amiante, Québec",,mass percent,point in time,12/31/16,12/31/16,41.76859415
Texture,Silt content at the surface,"L'Assomption, Québec",,mass percent,point in time,12/31/16,12/31/16,30.66157205
Texture,Silt content at the surface,"L'Érable, Québec",,mass percent,point in time,12/31/16,12/31/16,38.40954337
Texture,Silt content at the surface,"L'Île-d'Orléans, Québec",,mass percent,point in time,12/31/16,12/31/16,36.88832228
Texture,Silt content at the surface,"L'Islet, Québec",,mass percent,point in time,12/31/16,12/31/16,39.45688029
Texture,Silt content at the surface,"La Côte-de-Beaupré, Québec",,mass percent,point in time,12/31/16,12/31/16,31.13074365
Texture,Silt content at the surface,"La Côte-de-Gaspé, Québec",,mass percent,point in time,12/31/16,12/31/16,37.45656546
Texture,Silt content at the surface,"La Haute-Côte-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,33.73927449
Texture,Silt content at the surface,"La Haute-Gaspésie, Québec",,mass percent,point in time,12/31/16,12/31/16,38.2106575
Texture,Silt content at the surface,"La Haute-Yamaska, Québec",,mass percent,point in time,12/31/16,12/31/16,39.65739324
Texture,Silt content at the surface,"La Jacques-Cartier, Québec",,mass percent,point in time,12/31/16,12/31/16,31.32515568
Texture,Silt content at the surface,"La Matapédia, Québec",,mass percent,point in time,12/31/16,12/31/16,42.17514093
Texture,Silt content at the surface,"La Mitis, Québec",,mass percent,point in time,12/31/16,12/31/16,42.64503916
Texture,Silt content at the surface,"La Nouvelle-Beauce, Québec",,mass percent,point in time,12/31/16,12/31/16,40.85356184
Texture,Silt content at the surface,"La Région-Sherbrookoise, Québec",,mass percent,point in time,12/31/16,12/31/16,40.74217043
Texture,Silt content at the surface,"La Rivière-du-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,33.32331345
Texture,Silt content at the surface,"La Vallée-de-la-Gatineau, Québec",,mass percent,point in time,12/31/16,12/31/16,34.24074914
Texture,Silt content at the surface,"La Vallée-du-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,34.47535037
Texture,Silt content at the surface,"Lac-Saint-Jean-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,33.06297176
Texture,Silt content at the surface,"Lajemmerais, Québec",,mass percent,point in time,12/31/16,12/31/16,33.04481605
Texture,Silt content at the surface,"Laval, Québec",,mass percent,point in time,12/31/16,12/31/16,29.63480497
Texture,Silt content at the surface,"Le Bas-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,32.53684211
Texture,Silt content at the surface,"Le Centre-de-la-Mauricie, Québec",,mass percent,point in time,12/31/16,12/31/16,34.17923546
Texture,Silt content at the surface,"Le Domaine-du-Roy, Québec",,mass percent,point in time,12/31/16,12/31/16,33.64979176
Texture,Silt content at the surface,"Le Fjord-du-Saguenay, Québec",,mass percent,point in time,12/31/16,12/31/16,32.13567072
Texture,Silt content at the surface,"Le Granit, Québec",,mass percent,point in time,12/31/16,12/31/16,43.63465146
Texture,Silt content at the surface,"Le Haut-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,38.5205111
Texture,Silt content at the surface,"Le Haut-Saint-François, Québec",,mass percent,point in time,12/31/16,12/31/16,42.72477568
Texture,Silt content at the surface,"Le Haut-Saint-Laurent, Québec",,mass percent,point in time,12/31/16,12/31/16,36.8916734
Texture,Silt content at the surface,"Le Haut-Saint-Maurice, Québec",,mass percent,point in time,12/31/16,12/31/16,33.49786617
Texture,Silt content at the surface,"Le Rocher-Percé, Québec",,mass percent,point in time,12/31/16,12/31/16,38.9426454
Texture,Silt content at the surface,"Le Val-Saint-François, Québec",,mass percent,point in time,12/31/16,12/31/16,41.26802731
Texture,Silt content at the surface,"Les Basques, Québec",,mass percent,point in time,12/31/16,12/31/16,40.4575042
Texture,Silt content at the surface,"Les Chutes-de-la-Chaudière, Québec",,mass percent,point in time,12/31/16,12/31/16,33.99349711
Texture,Silt content at the surface,"Les Collines-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,35.02344772
