Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at 5 cm deep,"Brant, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.36802681
Texture,Silt content at 5 cm deep,"Bruce, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.87539723
Texture,Silt content at 5 cm deep,"Chatham-Kent, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.35603908
Texture,Silt content at 5 cm deep,"Cochrane, Ontario",,mass percent,point in time,12/31/16,12/31/16,30.65644039
Texture,Silt content at 5 cm deep,"Dufferin, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.3927312
Texture,Silt content at 5 cm deep,"Durham, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.80728151
Texture,Silt content at 5 cm deep,"Elgin, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.84988194
Texture,Silt content at 5 cm deep,"Essex, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.90118719
Texture,Silt content at 5 cm deep,"Frontenac, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.74445094
Texture,Silt content at 5 cm deep,"Greater Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.31695858
Texture,Silt content at 5 cm deep,"Grey, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.89506511
Texture,Silt content at 5 cm deep,"Haldimand-Norfolk, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.7733832
Texture,Silt content at 5 cm deep,"Haliburton, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.06414383
Texture,Silt content at 5 cm deep,"Halton, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.75613018
Texture,Silt content at 5 cm deep,"Hamilton, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.55776699
Texture,Silt content at 5 cm deep,"Hastings, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.20810345
Texture,Silt content at 5 cm deep,"Huron, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.26766951
Texture,Silt content at 5 cm deep,"Kawartha Lakes, Ontario",,mass percent,point in time,12/31/16,12/31/16,34.91062256
Texture,Silt content at 5 cm deep,"Kenora, Ontario",,mass percent,point in time,12/31/16,12/31/16,30.09500957
Texture,Silt content at 5 cm deep,"Lambton, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.39408219
Texture,Silt content at 5 cm deep,"Lanark, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.39249229
Texture,Silt content at 5 cm deep,"Leeds and Grenville, Ontario",,mass percent,point in time,12/31/16,12/31/16,31.8645371
Texture,Silt content at 5 cm deep,"Lennox and Addington, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.19329359
