Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Sand content at 15 cm deep,"Manitoulin, Ontario",,mass percent,point in time,12/31/16,12/31/16,51.39791474
Texture,Sand content at 15 cm deep,"Middlesex, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.53139182
Texture,Sand content at 15 cm deep,"Muskoka, Ontario",,mass percent,point in time,12/31/16,12/31/16,54.65146545
Texture,Sand content at 15 cm deep,"Niagara, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.0491195
Texture,Sand content at 15 cm deep,"Nipissing, Ontario",,mass percent,point in time,12/31/16,12/31/16,55.20887879
Texture,Sand content at 15 cm deep,"Northumberland, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.62581995
Texture,Sand content at 15 cm deep,"Ottawa, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.61396258
Texture,Sand content at 15 cm deep,"Oxford, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.39150793
Texture,Sand content at 15 cm deep,"Parry Sound, Ontario",,mass percent,point in time,12/31/16,12/31/16,55.19957408
Texture,Sand content at 15 cm deep,"Peel, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.27633732
Texture,Sand content at 15 cm deep,"Perth, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.01934886
Texture,Sand content at 15 cm deep,"Peterborough, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.7887562
Texture,Sand content at 15 cm deep,"Prescott and Russell, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.25867983
Texture,Sand content at 15 cm deep,"Prince Edward, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.27707252
Texture,Sand content at 15 cm deep,"Rainy River, Ontario",,mass percent,point in time,12/31/16,12/31/16,53.48940137
Texture,Sand content at 15 cm deep,"Renfrew, Ontario",,mass percent,point in time,12/31/16,12/31/16,53.22028256
Texture,Sand content at 15 cm deep,"Simcoe, Ontario",,mass percent,point in time,12/31/16,12/31/16,45.9271822
Texture,Sand content at 15 cm deep,"Stormont, Dundas and Glengarry, Ontario",,mass percent,point in time,12/31/16,12/31/16,47.85309814
Texture,Sand content at 15 cm deep,"Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,55.81382157
Texture,Sand content at 15 cm deep,"Thunder Bay, Ontario",,mass percent,point in time,12/31/16,12/31/16,56.40369612
Texture,Sand content at 15 cm deep,"Timiskaming, Ontario",,mass percent,point in time,12/31/16,12/31/16,50.50100818
Texture,Sand content at 15 cm deep,"Toronto, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.26194963
Texture,Sand content at 15 cm deep,"Waterloo, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.80018798
Texture,Sand content at 15 cm deep,"Wellington, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.79026081
Texture,Sand content at 15 cm deep,"York, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.43692981
Texture,Sand content at 15 cm deep,"Kings, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,59.51818462
Texture,Sand content at 15 cm deep,"Prince, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,56.40295836
Texture,Sand content at 15 cm deep,"Queens, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,54.92653187
Texture,Sand content at 15 cm deep,"Abitibi, Québec",,mass percent,point in time,12/31/16,12/31/16,56.86155471
Texture,Sand content at 15 cm deep,"Abitibi-Ouest, Québec",,mass percent,point in time,12/31/16,12/31/16,49.91582591
Texture,Sand content at 15 cm deep,"Acton, Québec",,mass percent,point in time,12/31/16,12/31/16,45.15137368
Texture,Sand content at 15 cm deep,"Antoine-Labelle, Québec",,mass percent,point in time,12/31/16,12/31/16,55.07412858
Texture,Sand content at 15 cm deep,"Argenteuil, Québec",,mass percent,point in time,12/31/16,12/31/16,57.44873578
Texture,Sand content at 15 cm deep,"Arthabaska, Québec",,mass percent,point in time,12/31/16,12/31/16,46.31931626
Texture,Sand content at 15 cm deep,"Asbestos, Québec",,mass percent,point in time,12/31/16,12/31/16,45.57297583
Texture,Sand content at 15 cm deep,"Avignon, Québec",,mass percent,point in time,12/31/16,12/31/16,43.46681883
Texture,Sand content at 15 cm deep,"Beauce-Sartigan, Québec",,mass percent,point in time,12/31/16,12/31/16,41.96974817
Texture,Sand content at 15 cm deep,"Beauharnois-Salaberry, Québec",,mass percent,point in time,12/31/16,12/31/16,38.81056044
Texture,Sand content at 15 cm deep,"Bécancour, Québec",,mass percent,point in time,12/31/16,12/31/16,53.28259359
Texture,Sand content at 15 cm deep,"Bellechasse, Québec",,mass percent,point in time,12/31/16,12/31/16,44.15180814
Texture,Sand content at 15 cm deep,"Bonaventure, Québec",,mass percent,point in time,12/31/16,12/31/16,47.51010021
Texture,Sand content at 15 cm deep,"Brome-Missisquoi, Québec",,mass percent,point in time,12/31/16,12/31/16,44.2852861
Texture,Sand content at 15 cm deep,"Champlain, Québec",,mass percent,point in time,12/31/16,12/31/16,46.28727025
Texture,Sand content at 15 cm deep,"Charlevoix, Québec",,mass percent,point in time,12/31/16,12/31/16,57.15015669
Texture,Sand content at 15 cm deep,"Charlevoix-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,54.55866551
Texture,Sand content at 15 cm deep,"Coaticook, Québec",,mass percent,point in time,12/31/16,12/31/16,42.8201264
