,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
14393,2020-02-09T00:00:00.000Z,2020-02-09T00:00:00.000Z,8.75023114987612,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14394,2020-02-10T00:00:00.000Z,2020-02-10T00:00:00.000Z,5.97743871458594,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14395,2020-02-11T00:00:00.000Z,2020-02-11T00:00:00.000Z,4.99899625539885,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14396,2020-02-12T00:00:00.000Z,2020-02-12T00:00:00.000Z,5.5972774580219,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14397,2020-02-13T00:00:00.000Z,2020-02-13T00:00:00.000Z,8.99559269006029,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14398,2020-02-14T00:00:00.000Z,2020-02-14T00:00:00.000Z,2.5154426523604,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14399,2020-02-15T00:00:00.000Z,2020-02-15T00:00:00.000Z,5.41600259023105,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14400,2020-02-16T00:00:00.000Z,2020-02-16T00:00:00.000Z,5.46173263893193,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14401,2020-02-17T00:00:00.000Z,2020-02-17T00:00:00.000Z,1.50611459522352,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
21555,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,0.191489737826033,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21556,2020-01-02T00:00:00.000Z,2020-01-02T00:00:00.000Z,0.0150153124825086,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21557,2020-01-03T00:00:00.000Z,2020-01-03T00:00:00.000Z,0.127961737294031,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
